problem,grid,noise,sigma,seed,method,coefficient_error,support_valid,support_exact,tp,fp,fn,precision,recall,f1,optimizer_success,status,iterations,fit_seconds,total_seconds,w
kdv,256,0.5,1.0675936078388761,6,WENDy L1=0.0001,0.48953924308803337,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,IRLS step tolerance,285,2.233212084014667,2.488880793011049,"[-0.005206090978137634, 0.0, -0.0024841575499295345, 0.0008265855195948096, 0.0, 0.0, -0.4487775755214418, -0.009246539884192545, 0.0, 0.0, 0.0, 0.0007015156009022408, 0.0, -0.4752129991268132, -0.145885336610044, 0.011542329559033069]"
kdv,256,0.5,1.0675936078388761,6,WENDy L1=0.01,1.0031522533210162,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,8,1.8543697079876438,2.1100384169840254,"[0.0, 0.0, 0.0, -0.0002456296724303759, 0.0, 0.0, 0.0, -0.08628724050762536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02115433691784944]"
kdv,256,0.5,1.0675936078388761,6,WENDy-MLE HT,0.19891000337640838,True,True,2,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,4,1.915160709002521,2.1708294179989025,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5053729736203937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7776767714374451, 0.0, 0.0]"
kdv,256,0.5,1.0675936078388761,6,WENDy-MLE L1=1e-06,0.30041950528352923,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,192,2.9866062499932013,3.242274958989583,"[-0.005586740644095149, 0.02955913009206228, -0.0092816662920361, 0.0009051299617160854, 0.0, 3.542566615585199e-09, -0.5086550552716637, 0.0009728735553859963, 0.0, 0.19864421750226544, -0.0677035637808396, 0.006711673649329375, 0.0, -0.7579790218361564, -0.094848436294783, 0.009399257881570247]"
kdv,256,0.5,1.0675936078388761,6,WENDy-MLE L1=0.0001,0.42459422970958305,True,False,2,10,0,0.16666666666666666,1.0,0.2857142857142857,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,2.0183424999995623,2.274011208995944,"[-0.025450842990637445, -0.005038675080652013, 0.009828790376807006, -0.0011584003817410988, 0.0, 0.04456845756953648, -0.5404775151507195, 0.005121373986496119, 0.0, 0.0, -0.0024416639494632387, 0.0008870870080665138, 0.0, -0.5526187444157954, -0.14355722215242891, 0.012760351495455074]"
kdv,256,0.5,1.0675936078388761,6,WENDy-MLE L1=0.01,1.0032622697146802,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,37,2.0314277919824235,2.287096500978805,"[0.0, 0.0, 0.0, -0.0002235475159176198, 0.0, 0.0, 0.0, -0.08773794849627968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021702066986509342]"
kdv,256,0.5,1.0675936078388761,7,WSINDy,0.0165859470424498,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,4,0.0031002089963294566,0.2582870839978568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.497272909463795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9816579710411845, 0.0, 0.0]"
kdv,256,0.5,1.0675936078388761,7,WENDy HT,0.18149966360711922,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,11,1.8540459159994498,2.109232791000977,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5754937471256629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8116430144465083, 0.0, 0.0]"
kdv,256,0.5,1.0675936078388761,7,WENDy L1=1e-06,0.32142515263576454,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,278,2.220180750009604,2.475367625011131,"[-0.014267048944160615, 0.0010109815816382024, -0.0005034042993777429, 0.0007073578110816174, 0.0, 0.10161140523375241, -0.5694304498320497, 0.00844388645742646, 0.0, 0.2523547355979543, -0.07698868036188816, 0.006781340978647293, 0.0, -0.8136377526274465, -0.09597742072112171, 0.01103918182298932]"
kdv,256,0.5,1.0675936078388761,7,WENDy L1=0.0001,0.44708006828010827,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,IRLS step tolerance,61,1.9429637920111418,2.198150667012669,"[0.0, -0.00770448337396197, -0.007066227452330586, 0.0021831608760615492, 0.0, 0.0, -0.44996165787235765, -0.00892728601629055, 0.0, 0.0, 0.0, 0.0005320448410297471, 0.0, -0.5238878755988624, -0.14253436680523715, 0.012412154456728074]"
kdv,256,0.5,1.0675936078388761,7,WENDy L1=0.01,1.0031347905358574,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,6,1.8692878329893574,2.124474707990885,"[0.0, 0.0, 0.0, -0.00022370757898015068, 0.0, 0.0, 0.0, -0.08611857576706573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020803866036017214]"
kdv,256,0.5,1.0675936078388761,7,WENDy-MLE HT,0.18941964395249353,True,True,2,0,0,1.0,1.0,1.0,False,A bad approximation caused failure to predict improvement.,3,1.9471881659992505,2.202375041000778,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5722051876227828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8009116709241335, 0.0, 0.0]"
kdv,256,0.5,1.0675936078388761,7,WENDy-MLE L1=1e-06,0.3267746857605653,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,234,3.1155244580004364,3.370711333001964,"[-0.01092217342532139, 0.005558431377952412, -0.003885274077485579, 0.0011493279553716428, 0.0, 0.09351649795467637, -0.5642655884610112, 0.007807546958278814, 0.0, 0.2598321772038295, -0.08022405662070906, 0.007128252623921859, 0.0, -0.8073277094075819, -0.09557280845588947, 0.010858584249767194]"
kdv,256,0.5,1.0675936078388761,7,WENDy-MLE L1=0.0001,0.4122473912321337,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,121,2.509147542004939,2.7643344170064665,"[0.0, -0.007648861917681811, -0.006506523691430316, 0.0020545690634178257, 0.0, 0.0, -0.44932726674181095, -0.009138337042179383, 0.0, 0.0, 0.0, 0.00048011030974198007, 0.0, -0.5623970460997387, -0.13431771109291663, 0.01186464907907911]"
kdv,256,0.5,1.0675936078388761,7,WENDy-MLE L1=0.01,1.0032608164836108,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,34,2.020376333006425,2.275563208007952,"[0.0, 0.0, 0.0, -0.00020344800714408587, 0.0, 0.0, 0.0, -0.08777267625196422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02147669147419806]"
kdv,256,0.5,1.0675936078388761,8,WSINDy,0.03032947877486069,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,4,0.0029843749944120646,0.2583608760032803,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4938738583178127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9666485833654225, 0.0, 0.0]"
kdv,256,0.5,1.0675936078388761,8,WENDy HT,0.2520210236010911,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,9,1.8760901659843512,2.1314666669932194,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49835736223232885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7182367178599359, 0.0, 0.0]"
kdv,256,0.5,1.0675936078388761,8,WENDy L1=1e-06,0.28119047023915833,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,12,1.9526187920127995,2.2079952930216677,"[0.03204085305986721, 0.025673021365914497, -0.029956363825393392, 0.00440422186466405, 0.0, 0.031602824964289754, -0.48947328302042586, -0.002390305394399525, 0.0, -0.1083439963214735, 0.03288687141422481, -0.002502128630470436, 0.0, -0.727135874661598, -0.08811556213315794, 0.008480798087869917]"
kdv,256,0.5,1.0675936078388761,8,WENDy L1=0.0001,0.5231798997927366,True,False,2,6,0,0.25,1.0,0.4,True,IRLS step tolerance,11,1.8825939589878544,2.1379704599967226,"[0.0, 0.0, -0.004949571356497509, 0.0010440482823007864, 0.0, 0.0, -0.41098743381465397, -0.014932167452925398, 0.0, 0.0, 0.0, 0.0006061857600248465, 0.0, -0.4399938069281825, -0.14229345444034894, 0.010953705319103613]"
kdv,256,0.5,1.0675936078388761,8,WENDy L1=0.01,1.0030834020463804,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,5,1.9201313329976983,2.1755078340065666,"[0.0, 0.0, 0.0, -0.0004663422748760773, 0.0, 0.0, 0.0, -0.08540474103489766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020644661775390084]"
kdv,256,0.5,1.0675936078388761,8,WENDy-MLE HT,0.27548804693111006,True,True,2,0,0,1.0,1.0,1.0,False,A bad approximation caused failure to predict improvement.,3,1.934937624988379,2.190314125997247,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5043017697485388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6920250419605071, 0.0, 0.0]"
kdv,256,0.5,1.0675936078388761,8,WENDy-MLE L1=1e-06,0.37256306245988646,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,2.0874495420139283,2.3428260430227965,"[0.04121765661694331, 0.04299898230650279, -0.042537854437180556, 0.006061333250094838, 0.0, 0.08486759159849902, -0.5191709519975124, 0.0010536031815411302, 0.0, -0.09361126803653916, 0.02220163621380059, -0.0011293237329896004, 0.0, -0.6322315563218474, -0.12599068973540797, 0.012423554007417147]"
kdv,256,0.5,1.0675936078388761,8,WENDy-MLE L1=0.0001,0.45365166964666986,True,False,2,10,0,0.16666666666666666,1.0,0.2857142857142857,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,2.0636432920000516,2.31901979300892,"[0.02305127542504747, 0.04302445484843519, -0.037408686649029736, 0.005373126361591651, 0.0, 0.009868305968640915, -0.48374553908769935, -0.0018752604302075626, 0.0, 0.0, -0.004226091475371134, 0.001169927228609152, 0.0, -0.5176797227439411, -0.14229194789681843, 0.013223726693055255]"
kdv,256,0.5,1.0675936078388761,8,WENDy-MLE L1=0.01,1.0031951307945528,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,40,2.082524541998282,2.3379010430071503,"[0.0, 0.0, 0.0, -0.00043689458716100445, 0.0, 0.0, 0.0, -0.08688542620172958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02124429097989701]"
kdv,256,0.5,1.0675936078388761,9,WSINDy,0.02282974715247418,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,3,0.002993582980707288,0.26023812498897314,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4939972356338272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9751914628852972, 0.0, 0.0]"
kdv,256,0.5,1.0675936078388761,9,WENDy HT,0.2422916353918127,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,8,1.859274959017057,2.116519501025323,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5418410997428679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7323605632602769, 0.0, 0.0]"
kdv,256,0.5,1.0675936078388761,9,WENDy L1=1e-06,0.26503235037430684,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,12,1.874639624991687,2.131884166999953,"[0.03084071399887688, 0.009993962542367731, -0.023201590993861945, 0.0038975720472217965, 0.0, 0.053644358115182596, -0.5334937310875706, 0.004502126018673713, 0.0, -0.07340910292119425, -0.0066910144828070915, 0.0027346343018355983, 0.0, -0.7417998569536174, -0.09981319670699808, 0.010353786536238578]"
kdv,256,0.5,1.0675936078388761,9,WENDy L1=0.0001,0.48453387206729504,True,False,2,6,0,0.25,1.0,0.4,True,IRLS step tolerance,11,1.9132464999856893,2.170491041993955,"[0.0, 0.0, -0.003913885754879023, 0.0009869072370344357, 0.0, 0.0, -0.44940767795419706, -0.00828238260239742, 0.0, 0.0, 0.0, 0.00029690212182313034, 0.0, -0.48217216630019555, -0.15004376592985644, 0.01276647472820883]"
kdv,256,0.5,1.0675936078388761,9,WENDy L1=0.01,1.0030823280919174,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,6,1.8782088329899125,2.1354533749981783,"[0.0, 0.0, 0.0, -0.00024348948805650954, 0.0, 0.0, 0.0, -0.08538967162151272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020645601374535215]"
kdv,256,0.5,1.0675936078388761,9,WENDy-MLE HT,0.13089786533673264,True,True,2,0,0,1.0,1.0,1.0,False,A bad approximation caused failure to predict improvement.,3,1.9393077080021612,2.196552250010427,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5176808779097133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8547237098027226, 0.0, 0.0]"
kdv,256,0.5,1.0675936078388761,9,WENDy-MLE L1=1e-06,0.17168819331999297,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,2.1961254580237437,2.4533700000320096,"[0.036669042256246065, 0.01544652090465903, -0.027329081518091308, 0.004393758359027881, 0.0, 0.02750952445347131, -0.5222936577638829, 0.0033623783733491867, 0.0, -0.06272932409913345, -0.01263355315904648, 0.0033652440597893283, 0.0, -0.8412226990810168, -0.06222907500564337, 0.006555286498465304]"
kdv,256,0.5,1.0675936078388761,9,WENDy-MLE L1=0.0001,0.40373273522063324,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,2.086850499996217,2.344095042004483,"[0.0, 0.0, -0.006962923558910419, 0.0016598406532926662, 0.0, 0.0, -0.4511818640686361, -0.00806045343871802, 0.0, 0.0, -0.00042962041536914595, 0.0004860463793424232, 0.0, -0.568457300799652, -0.12214489535307498, 0.010091366174366906]"
kdv,256,0.5,1.0675936078388761,9,WENDy-MLE L1=0.01,1.0031999221650787,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,41,2.155398792005144,2.41264333401341,"[0.0, 0.0, 0.0, -0.00020577542217179316, 0.0, 0.0, 0.0, -0.08695050658367821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02126433284498569]"
kdv,256,1.0,2.1351872156777523,0,WSINDy,0.03769498824524334,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,3,0.0027866250020451844,0.2592593750159722,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4878547081456114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9596436862525451, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,0,WENDy HT,0.258840754884227,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,11,1.8580030000011902,2.1144757500151172,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5557754699013384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7160329817679868, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,0,WENDy L1=1e-06,0.5241952928084376,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,27,1.901529541995842,2.158002292009769,"[0.4318871672267198, -0.012602070945983897, -0.09713653227675954, 0.01277264645303946, 0.0, 0.002424163545231527, -0.5479751840621327, 0.005742238765912833, 0.0, -0.1793688687120489, 0.04560765051095326, -0.00217262490435376, 0.0, -0.7141866048131819, -0.1692213539469828, 0.016379763062780214]"
kdv,256,1.0,2.1351872156777523,0,WENDy L1=0.0001,0.7018365947208373,True,False,2,5,0,0.2857142857142857,1.0,0.4444444444444444,True,IRLS step tolerance,46,1.9835102499928325,2.2399830000067595,"[0.0, 0.0, 0.0, -1.1281825731865265e-05, 0.0, 0.0, -0.019835518102273353, -0.06110619621865251, 0.0, 0.0, 0.0, 0.0007455003131099881, 0.0, -0.3825998233321394, -0.013548093751696338, -0.0076990471777027905]"
kdv,256,1.0,2.1351872156777523,0,WENDy L1=0.01,1.0014621876734562,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,6,1.9330938330094796,2.1895665830234066,"[0.0, 0.0, 0.0, -0.0002436723512949728, 0.0, 0.0, 0.0, -0.0590351967839372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01315020300596496]"
kdv,256,1.0,2.1351872156777523,0,WENDy-MLE HT,0.33272093787560525,True,True,2,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,5,2.017386040999554,2.273858791013481,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5102952384233134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6281491748135617, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,0,WENDy-MLE L1=1e-06,0.5166931200346054,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,169,3.1833387080114335,3.4398114580253605,"[0.3781597926494234, -0.009851905761633363, -0.08549435549088567, 0.011222141228629492, 0.0, 0.009945382311932684, -0.5060386984930384, 0.00042531178245895906, 0.0, -0.14175791396205512, 0.014834359544285143, 0.0011481856025999798, 0.0, -0.6260845619254778, -0.15083352851454945, 0.012722695777086734]"
kdv,256,1.0,2.1351872156777523,0,WENDy-MLE L1=0.0001,0.7313529848448247,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2.2431267909996677,2.4995995410135947,"[0.6097120881001387, -0.018230208919382554, -0.14578308536874013, 0.02012130252118045, 0.0, 0.006631168806245508, -0.6097804020784104, 0.012496937135286998, 0.0, -0.004425878687755047, -0.0028260395709329748, 0.001325655056360866, 0.0, -0.531896030050181, -0.20769299631592636, 0.01785546643830572]"
kdv,256,1.0,2.1351872156777523,0,WENDy-MLE L1=0.01,1.0015036281537517,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,46,2.1943355000112206,2.4508082500251476,"[0.0, 0.0, 0.0, -0.00020969289536516817, 0.0, 0.0, 0.0, -0.059874522493731416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013300153812936422]"
kdv,256,1.0,2.1351872156777523,1,WSINDy,0.04479604205277874,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,3,0.0030502500012516975,0.25916266700369306,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4928245987160353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9504331729287926, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,1,WENDy HT,0.4130603529991921,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,11,2.1446905829943717,2.400802999996813,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.42372376663886574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5445271629954106, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,1,WENDy L1=1e-06,0.5521429792127956,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,104,2.2001035420107655,2.456215959013207,"[0.30492663835013284, -0.054411683564517296, -0.07367411800844141, 0.011689473548975109, 0.0, 0.2011001008151017, -0.41877126687932925, -0.015790490421919576, 0.0, -0.10594008833092922, -0.08114407645966423, 0.013018839122922576, 0.0, -0.5439732677405651, -0.07963600661059468, 0.0019509974886815333]"
kdv,256,1.0,2.1351872156777523,1,WENDy L1=0.0001,0.7377080764366533,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,IRLS step tolerance,47,2.0516724170011003,2.3077848340035416,"[0.0, -0.0052652637207566445, -0.0014480428811892959, 0.0007301238962581642, 0.0, 0.0, -0.05407005188189506, -0.05696550737433598, 0.0, 0.0, -0.015051477724401241, 0.002594360639470556, 0.0, -0.30877254647155566, 0.0, -0.010435361969297445]"
kdv,256,1.0,2.1351872156777523,1,WENDy L1=0.01,1.001507342482729,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,6,1.96332183299819,2.2194342500006314,"[0.0, 0.0, 0.0, 3.3369487344617974e-06, 0.0, 0.0, 0.0, -0.05997867731300034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0131815994921221]"
kdv,256,1.0,2.1351872156777523,1,WENDy-MLE HT,0.46042604727932596,True,True,2,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,4,1.9789033330162056,2.235015750018647,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.41645999136919254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4920519236924458, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,1,WENDy-MLE L1=1e-06,0.6230892543984338,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,2.185367708996637,2.441480125999078,"[0.3751183331946667, -0.05619206075072394, -0.08888198256440635, 0.013668877287899495, 0.0, 0.18401378736249926, -0.3657046344199352, -0.022118696630368962, 0.0, -0.13507715399376902, -0.06682112667605059, 0.011653836992648468, 0.0, -0.4965652167371587, -0.06828804179448446, -0.00010534254489738078]"
kdv,256,1.0,2.1351872156777523,1,WENDy-MLE L1=0.0001,0.801655550866495,True,False,1,7,1,0.125,0.5,0.2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,112,2.404547749989433,2.6606601669918746,"[0.0, -0.007618603176147346, -0.0007236419402389665, 0.0007128561052277107, 0.0, 2.5499585670597686e-06, 0.0, -0.06432700550332815, 0.0, 0.0, 0.0, 0.0004627368253821757, 0.0, -0.2590595375361507, 0.0, -0.011158233415264352]"
kdv,256,1.0,2.1351872156777523,1,WENDy-MLE L1=0.01,1.0015378363766168,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,38,2.132511957985116,2.3886243749875575,"[0.0, 0.0, 0.0, 3.6363467455972054e-05, 0.0, 0.0, 0.0, -0.06060585314782553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013208949972129359]"
kdv,256,1.0,2.1351872156777523,2,WSINDy,0.0647303385918514,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,4,0.003170791984302923,0.2587490419682581,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4937753466651394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9278974715517516, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,2,WENDy HT,0.40319935288854636,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,10,1.9390552500262856,2.194633500010241,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6977466035013101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5948970149259897, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,2,WENDy L1=1e-06,0.4874503528284978,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,IRLS step tolerance,150,2.168162415997358,2.423740665981313,"[-0.12680647933315975, -0.0034689391326805574, 0.020081419390433248, -0.0020694671382116654, 0.0, 0.1177165858212772, -0.6865150551943663, 0.021509154429035646, 0.0, -0.1295360926499286, 0.1081786788913368, -0.011602156064310606, 0.0, -0.5967615653611078, -0.19959004601473782, 0.01866503702627896]"
kdv,256,1.0,2.1351872156777523,2,WENDy L1=0.0001,0.5845931717231486,True,False,2,5,0,0.2857142857142857,1.0,0.4444444444444444,True,IRLS step tolerance,56,2.0259125419834163,2.2814907919673715,"[0.0, 0.0, -0.0029100452880239107, 0.000686276963664011, 0.0, 0.0, -0.22684054498527453, -0.034960650233673216, 0.0, 0.0, 0.001726576018536546, 0.0, 0.0, -0.41144582465838064, -0.0702865412899923, 0.0]"
kdv,256,1.0,2.1351872156777523,2,WENDy L1=0.01,1.0014908897393007,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,7,1.8561031670251396,2.1116814170090947,"[0.0, 0.0, 0.0, -6.616587918157585e-05, 0.0, 0.0, 0.0, -0.059727708487072595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012751441074651315]"
kdv,256,1.0,2.1351872156777523,2,WENDy-MLE HT,0.4072524541284271,True,True,2,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,4,1.9488468329946045,2.2044250829785597,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6407337735034503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5669732032108026, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,2,WENDy-MLE L1=1e-06,0.4571523278418717,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,267,3.422287041990785,3.67786529197474,"[-0.02720550085732007, -0.008872151902277782, -0.002099618595645152, 0.0009954269396144917, 0.0, 0.0972470994634724, -0.6330002059720742, 0.015068222901098756, 0.0, -0.10643294019422242, 0.07849777187432141, -0.008087555133309037, 0.0, -0.5678411323205103, -0.1688657678735, 0.014343691348083613]"
kdv,256,1.0,2.1351872156777523,2,WENDy-MLE L1=0.0001,0.6794075239350141,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,167,2.653479500004323,2.9090577499882784,"[0.0, -0.005906480264263213, 0.0, 0.0003811076671497606, 0.0, 0.0, -0.04258861513733264, -0.05939909362599017, 0.0, 0.0, 0.0026549221570157724, -0.00010309059193732375, 0.0, -0.39669066881355486, -0.012550108302477114, -0.007619504070181847]"
kdv,256,1.0,2.1351872156777523,2,WENDy-MLE L1=0.01,1.0015411264124898,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,35,2.0719099580019247,2.32748820798588,"[0.0, 0.0, 0.0, -2.5578029146928796e-05, 0.0, 0.0, 0.0, -0.060716700618073265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013010245244362137]"
kdv,256,1.0,2.1351872156777523,3,WSINDy,0.11153376721202542,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,5,0.002827541989972815,0.2580414179828949,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4802985870561038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8768676286931543, 0.0, 0.0]"
kdv,256,1.0,2.1351872156777523,3,WENDy HT,0.5009795897828908,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,12,1.8901767499919515,2.1453906259848736,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.709527853283853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.480554367212456, 0.0, 0.0]"
